Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem
functional,Katavi,Mlele,Utende,"31.98727958,-6.698588756",borehole,2000,60,1988,enough,15013079081WP14_150,salty,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Utende,"31.98469685,-6.700418152",borehole,2000,80,1988,enough,15013079081WP15_151,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Utende,"31.98774349,-6.702124054",borehole,2000,120,1988,enough,15013079081WP16_152,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Utende,"31.990171,-6.701287614",borehole,2000,153,1988,enough,15013079081WP17_153,salty,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Utende,"31.99471234,-6.702095135",borehole,0,260,1988,enough,15013079081WP18_154,salty,india mark ii,unknown,never pay,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Utende,"31.98750388,-6.730193248",borehole,3000,50,1988,enough,15013079081WP19_155,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Utende,"31.98596822,-6.728569917",borehole,3000,43,1988,enough,15013079081WP20_156,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mpanda Rural,Usevya,"31.23331743,-7.103575622",rainwater harvesting,5000,40,2011,seasonal,15013079153WP260_337,good,other,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mpanda Rural,Usevya,"31.23347037,-7.1126293",borehole,5000,1500,2007,insufficient,15013079153WP256_333,salty,india mark ii,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mpanda Rural,Usevya,"31.23605319,-7.112914324",borehole,5000,1500,2010,enough,15013079153WP257_334,good,nira/tanira,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mpanda Rural,Usevya,"31.23374579,-7.103858961",borehole,5000,350,1997,enough,15013079153WP259_336,salty,india mark ii,unknown,annually,RUDEP,DWE,vwc,none
functional,Katavi,Mlele,Urwira,"31.34474233,-6.436601257",other,0,83,2010,seasonal,15013079111WP190_222,good,nira/tanira,unknown,never pay,UNHCR,UNHCR,water authority,none
functional,Katavi,Mlele,Urwira,"31.35012079,-6.442712258",borehole,2000,70,1993,enough,15013079111WP191_223,salty,india mark ii,unknown,annually,RUDEP,DWE,vwc,none
functional,Katavi,Mlele,Urwira,"31.35251526,-6.44924209",borehole,2000,580,1993,enough,15013079111WP192_224,salty,india mark ii,unknown,annually,RUDEP,DWE,vwc,none
functional,Katavi,Mlele,Urwira,"31.35978955,-6.447737887",borehole,2000,365,1993,enough,15013079111WP193_225,salty,india mark ii,unknown,annually,RUDEP,DWE,vwc,none
functional,Katavi,Mlele,Urwira,"31.36313073,-6.451838526",borehole,2000,231,1991,enough,15013079111WP195_227,good,india mark ii,unknown,annually,RUDEP,DWE,vwc,none
functional,Katavi,Mlele,Urwira,"31.36204972,-6.492586642",borehole,2000,341,2010,insufficient,15013079111WP197_229,good,india mark ii,unknown,annually,Africare,Africa,vwc,none
functional,Katavi,Mlele,Urwira,"31.36029939,-6.451336784",borehole,2000,231,1991,enough,15013079111WP194_226,good,india mark ii,unknown,annually,RUDEP,DWE,vwc,none
functional,Katavi,Mlele,Ugala,"31.1589007,-5.783408013",borehole,15,2416,2010,enough,15013079021WP02_31,good,india mark ii,unknown,per bucket,Government of Tanzania,Distri,vwc,none
functional,Katavi,Mlele,Sitalike,"31.11727912,-6.483799556",borehole,100,1500,2005,enough,15013079141WP137_313,salty,india mark ii,unknown,per bucket,LGA,DWE,vwc,none
functional,Katavi,Mlele,Sitalike,"31.10830447,-6.515287292",borehole,100,450,2004,seasonal,15013079141WP138_314,good,nira/tanira,unknown,per bucket,TANAPA,DWE,vwc,none
functional,Katavi,Mlele,Sitalike,"31.11171671,-6.561745497",borehole,500,360,2002,enough,15013079141WP139_315,salty,nira/tanira,unknown,annually,TANAPA,DWE,vwc,none
functional,Katavi,Mlele,Sitalike,"31.14277063,-6.623574381",borehole,3600,200,2004,enough,15013079141WP143_319,salty,nira/tanira,unknown,annually,TANAPA,DAWE,vwc,none
functional,Katavi,Mlele,Sibwesa,"30.74698564,-6.493406605",borehole,1000,1000,1994,enough,15013079311WP05_734,milky,nira/tanira,unknown,monthly,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Sibwesa,"30.81010294,-6.541932146",shallow well,1000,3200,2005,insufficient,15013079311WP01_730,colored,nira/tanira,unknown,annually,Government of Tanzania,Distri,vwc,none
functional,Katavi,Mpanda Rural,Shanwe,"31.06408077,-6.318871959",borehole,30,450,1985,insufficient,15013079252WP21_703,good,india mark ii,unknown,per bucket,Government of Tanzania,MUWASA,water authority,none
functional,Katavi,Mpanda Rural,Shanwe,"31.06293367,-6.331861144",borehole,30,1500,2009,enough,15013079252WP22_704,unknown,india mark ii,unknown,per bucket,Swifti,MUWASA,water authority,none
functional,Katavi,Mpanda Rural,Shanwe,"31.06280677,-6.331372777",river/lake,30,1500,2006,enough,15013079252WP23_705,good,gravity,unknown,per bucket,Government of Tanzania,MUWASA,water authority,none
functional,Katavi,Mpanda Rural,Shanwe,"31.06238097,-6.334238861",river/lake,30,750,2010,enough,15013079252WP24_706,colored,gravity,unknown,per bucket,Government of Tanzania,MUWASA,water authority,none
functional,Katavi,Mlele,Nsimbo,"31.18289417,-6.380530718",borehole,3000,50,1988,seasonal,15013079121WP23_252,good,nira/tanira,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.23939998,-6.368389492",spring,12000,60,2008,enough,15013079121WP53_282,good,gravity,unknown,annually,World Bank,DWE,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.22268302,-6.372921192",spring,1000,200,1972,enough,15013079121WP43_272,good,gravity,unknown,annually,Government of Tanzania,DW,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.23399399,-6.372238901",spring,12000,196,2008,enough,15013079121WP45_274,good,gravity,unknown,annually,Government of Tanzania,DWE,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.23242435,-6.371718794",spring,1000,70,2008,enough,15013079121WP46_275,good,gravity,unknown,annually,Government of Tanzania,DWE,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.23661335,-6.370112953",spring,12000,93,2008,enough,15013079121WP52_281,good,gravity,unknown,annually,Government of Tanzania,DWE,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.18818222,-6.378133776",borehole,3000,300,2003,seasonal,15013079121WP21_250,unknown,india mark ii,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.18234247,-6.37657053",borehole,3000,20,1993,enough,15013079121WP22_251,salty,india mark ii,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.24955997,-6.395402315",borehole,2000,400,2007,insufficient,15013079121WP64_293,good,nira/tanira,unknown,annually,LGA and the Commu,LGA an,vwc,none
functional,Katavi,Mlele,Nsimbo,"31.24232882,-6.378634911",spring,12000,90,2008,enough,15013079121WP60_289,good,gravity,unknown,annually,World Bank,DWE,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01302326,-6.791421718",borehole,2500,150,1989,enough,15013079331WP31_777,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"31.99877293,-6.746036752",borehole,5000,384,1988,enough,15013079331WP01_747,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"31.99754949,-6.742561491",borehole,5000,192,1988,enough,15013079331WP02_748,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"31.99432495,-6.745678025",borehole,3000,328,1988,enough,15013079331WP03_749,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01839753,-6.792635491",borehole,2500,50,1989,enough,15013079331WP30_776,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.00174817,-6.752195897",borehole,3000,176,1988,enough,15013079331WP06_752,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.00271148,-6.750025503",borehole,3000,176,1988,enough,15013079331WP07_753,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01219901,-6.769347152",borehole,0,50,1988,enough,15013079331WP09_755,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.00996424,-6.771560693",borehole,5000,70,1988,insufficient,15013079331WP10_756,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01503172,-6.773384597",borehole,5000,400,1989,enough,15013079331WP14_760,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01411201,-6.771044666",borehole,5000,200,1988,insufficient,15013079331WP15_761,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01580605,-6.770500087",borehole,5000,150,1989,enough,15013079331WP16_762,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01649705,-6.773265806",borehole,5000,600,1989,insufficient,15013079331WP17_763,salty,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01767446,-6.777594641",borehole,5000,300,1989,enough,15013079331WP19_765,salty,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01010637,-6.778504221",borehole,5000,200,1989,enough,15013079331WP24_770,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01137502,-6.780787718",borehole,5000,150,1989,enough,15013079331WP25_771,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01453997,-6.779558798",borehole,5000,150,1989,enough,15013079331WP26_772,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.01864945,-6.798955524",borehole,2500,150,1989,enough,15013079331WP28_774,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"31.99793157,-6.748722432",borehole,3000,156,1988,enough,15013079331WP04_750,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsenkwa,"32.00150319,-6.747398516",borehole,3000,176,1988,enough,15013079331WP08_754,good,india mark ii,unknown,annually,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Nsemulwa,"31.08345715,-6.349554335",borehole,30,700,1987,enough,15013079282WP07_721,salty,india mark ii,unknown,per bucket,Government of Tanzania,MUWASA,vwc,none
functional,Katavi,Mpanda Rural,Nsemulwa,"31.08344983,-6.346888227",borehole,30,560,2010,enough,15013079272WP11_713,good,submersible,unknown,per bucket,Government of Tanzania,MUWASA,water authority,none
functional,Katavi,Mpanda Rural,Mwese,"30.32392095,-6.200485545",rainwater harvesting,0,500,2012,seasonal,15013079211WP07_430,good,gravity,unknown,never pay,District Council,Distri,water authority,none
functional,Katavi,Mpanda Rural,Mwese,"30.30692054,-6.179853355",borehole,0,250,2009,enough,15013079211WP04_427,unknown,india mark ii,unknown,never pay,Government of Tanzania,Distri,vwc,none
functional,Katavi,Mpanda Rural,Mwese,"30.32260314,-6.186518679",shallow well,0,500,1996,enough,15013079211WP03_426,good,nira/tanira,unknown,never pay,RUDEP,Distri,vwc,none
functional,Katavi,Mpanda Rural,Mwese,"30.35060066,-6.197220637",shallow well,1000,154,1996,insufficient,15013079211WP02_425,colored,nira/tanira,unknown,monthly,RUDEP,Distri,vwc,none
functional,Katavi,Mlele,Mwamapuli,"31.36951079,-7.153215484",borehole,25,800,unknown,enough,15013079101WP245_207,salty,india mark ii,unknown,per bucket,LGA,DWE,vwc,none
functional,Katavi,Mlele,Mtapenda,"31.17223368,-6.318543125",borehole,1000,3000,2009,enough,15013079041WP101_34,salty,india mark ii,unknown,monthly,LGA,DDCA,vwc,none
functional,Katavi,Mlele,Mtapenda,"31.17616513,-6.32036669",borehole,1000,680,1990,enough,15013079041WP96_75,good,india mark ii,unknown,monthly,LGA,DWE,vwc,none
functional,Katavi,Mlele,Mtapenda,"31.17461749,-6.371287489",borehole,0,300,2005,enough,15013079041WP115_48,good,india mark ii,unknown,never pay,LGA,DWE,company,none
functional,Katavi,Mlele,Mtapenda,"31.16813208,-6.322967862",borehole,1000,80,1990,enough,15013079041WP105_38,good,india mark ii,unknown,monthly,LGA,DWE,vwc,none
functional,Katavi,Mpanda Urban,Mpanda Ndogo,"30.95599885,-6.219656278",borehole,2000,300,1994,insufficient,15013079241WP12_695,good,india mark ii,unknown,on failure,RUDEP,Distri,vwc,none
functional,Katavi,Mpanda Rural,Mpanda Ndogo,"30.9697289,-6.243416226",borehole,1000,420,1995,enough,15013079241WP16_699,good,india mark ii,unknown,on failure,Government of Tanzania,Distri,vwc,none
functional,Katavi,Mpanda Urban,Mpanda Ndogo,"30.96780617,-6.245754161",borehole,0,175,1995,enough,15013079241WP15_698,good,india mark ii,unknown,never pay,Government of Tanzania,Distri,vwc,none
functional,Katavi,Mpanda Urban,Mpanda Ndogo,"30.93175024,-6.084315959",borehole,1000,1,2012,insufficient,15013079241WP01_684,good,india mark ii,unknown,monthly,KKKT,KKT,vwc,none
functional,Katavi,Mpanda Urban,Mpanda Ndogo,"30.98624157,-6.184469639",borehole,500,3000,2007,enough,15013079241WP04_687,salty,india mark ii,unknown,on failure,District Council,Distri,vwc,none
functional,Katavi,Mpanda Urban,Mpanda Ndogo,"30.98041812,-6.180652142",shallow well,500,1500,1994,enough,15013079241WP05_688,good,nira/tanira,unknown,on failure,RUDEP,Distri,vwc,none
functional,Katavi,Mpanda Rural,Mpanda Ndogo,"30.9530646,-6.217756478",borehole,0,253,1994,enough,15013079241WP13_696,good,india mark ii,unknown,never pay,RUDEP,Distri,vwc,none
functional,Katavi,Mpanda Urban,Mpanda Ndogo,"30.96948631,-6.221490233",borehole,0,450,2005,insufficient,15013079241WP10_693,good,india mark ii,unknown,never pay,Government of Tanzania,Distri,vwc,none
functional,Katavi,Mlele,Mpanda Hotel,"31.06722698,-6.355927752",shallow well,30,500,1987,enough,15013079282WP05_719,good,nira/tanira,unknown,per bucket,Government of Tanzania,MUWASA,vwc,none
functional,Katavi,Mlele,Misunkumilo,"31.04794544,-6.32790808",borehole,0,750,1985,enough,15013079293WP28_725,good,india mark ii,unknown,never pay,Government of Tanzania,MUWASA,water authority,none
functional,Katavi,Mlele,Misunkumilo,"31.04822137,-6.338338995",borehole,0,360,2012,enough,15013079293WP29_726,good,india mark ii,unknown,never pay,Government of Tanzania,MUWASA,vwc,none
functional,Katavi,Mlele,Misunkumilo,"31.03191065,-6.330087177",borehole,0,1,1985,enough,15013079293WP30_727,good,afridev,unknown,never pay,Government of Tanzania,MUWASA,water authority,none
functional,Katavi,Mlele,Misunkumilo,"31.05438807,-6.345434862",borehole,30,560,1984,enough,15013079293WP31_728,good,india mark ii,unknown,per bucket,Government of Tanzania,MUWASA,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.47778722,-5.714982989",shallow well,0,150,1981,enough,15013079223WP48_630,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.51231392,-5.72206725",borehole,0,50,1985,enough,15013079223WP42_624,good,other,2000,never pay,TCRS,TCRS,vwc,pump broken
functional,Katavi,Mpanda Rural,Mishamo,"30.49686273,-5.645975985",borehole,500,50,1982,enough,15013079223WP36_618,good,other handpump,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.49283743,-5.61407327",borehole,500,60,2010,enough,15013079223WP31_613,good,india mark ii,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.4834363,-5.616228992",spring,500,1,1980,enough,15013079223WP29_611,good,gravity,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.48468221,-5.615401336",spring,500,10,1980,enough,15013079223WP26_608,good,gravity,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.69484878,-5.712060449",borehole,0,1,2012,enough,15013079223WP252_607,good,india mark ii,unknown,never pay,KKKT,KKT,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.32632475,-5.691775056",borehole,0,450,1984,enough,15013079223WP251_606,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.31540551,-5.68331109",borehole,1000,70,1984,enough,15013079223WP245_599,good,other,unknown,on failure,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.33407889,-5.676393133",borehole,500,175,1984,insufficient,15013079223WP239_592,good,other,unknown,on failure,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.3341839,-5.689490204",borehole,500,50,1984,enough,15013079223WP238_591,good,other,unknown,on failure,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.34367129,-5.698288216",borehole,500,1,1983,enough,15013079223WP235_588,good,other,unknown,on failure,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.42079177,-5.666338602",borehole,500,147,1984,enough,15013079223WP229_581,good,other,unknown,on failure,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.42894748,-5.633065836",borehole,500,276,1984,enough,15013079223WP220_572,good,other,unknown,on failure,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.56076571,-5.728708135",borehole,500,343,1985,enough,15013079223WP178_525,good,other,unknown,on failure,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.34574403,-5.627716654",borehole,500,176,1983,enough,15013079223WP169_515,good,other,unknown,on failure,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.3633954,-5.652269831",borehole,500,370,1985,insufficient,15013079223WP160_506,good,other,unknown,on failure,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.48186857,-5.614953296",spring,500,20,1980,enough,15013079223WP16_505,good,gravity,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.41301548,-5.502424666",borehole,500,178,1983,enough,15013079223WP159_504,good,other,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.42627289,-5.519337165",borehole,500,175,1983,insufficient,15013079223WP152_497,good,other,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.39037765,-5.59866685",shallow well,500,150,1982,enough,15013079223WP140_484,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.48104452,-5.614317399",spring,500,12,1980,enough,15013079223WP14_483,good,gravity,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.42181554,-5.588691784",shallow well,500,273,1982,enough,15013079223WP138_481,good,other,unknown,on failure,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.40569583,-5.610411359",borehole,500,94,1981,enough,15013079223WP137_480,good,other,unknown,on failure,TCRS,TCRS,other,none
functional,Katavi,Mpanda Rural,Mishamo,"30.39837721,-5.626219899",borehole,500,175,1984,insufficient,15013079223WP132_475,good,other,unknown,on failure,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.41406379,-5.615673516",borehole,0,250,1983,insufficient,15013079223WP131_474,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.41723374,-5.613595894",shallow well,0,90,1982,enough,15013079223WP130_473,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.47721072,-5.613809767",shallow well,500,1,1983,enough,15013079223WP13_472,salty,other handpump,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.43827523,-5.610762842",shallow well,0,350,1980,enough,15013079223WP127_469,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.44175325,-5.595229557",shallow well,0,80,1982,enough,15013079223WP126_468,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.44425249,-5.605908175",borehole,0,1,1983,enough,15013079223WP125_467,unknown,india mark ii,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.44830075,-5.566163121",borehole,500,250,1981,enough,15013079223WP123_465,good,other,unknown,on failure,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.3868068,-5.55083374",borehole,0,375,1983,insufficient,15013079223WP118_459,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.48280147,-5.611495631",borehole,500,200,1980,enough,15013079223WP08_437,salty,india mark ii,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.48071678,-5.611879071",borehole,500,100,1984,enough,15013079223WP07_436,salty,india mark ii,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.47945021,-5.612784212",spring,500,20,1980,enough,15013079223WP06_435,good,gravity,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.47911682,-5.612055998",spring,0,30,1980,unknown,15013079223WP05_434,unknown,gravity,unknown,unknown,TCRS,TCRS,unknown,none
functional,Katavi,Mpanda Rural,Mishamo,"30.47884415,-5.612543097",spring,500,20,1980,unknown,15013079223WP04_433,unknown,gravity,unknown,monthly,TCRS,TCRS,unknown,none
functional,Katavi,Mpanda Rural,Mishamo,"30.47812267,-5.612126443",spring,500,50,1980,enough,15013079223WP03_432,good,submersible,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.47768802,-5.611719796",spring,500,100,1980,enough,15013079223WP02_431,good,submersible,unknown,monthly,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.48479257,-5.699074521",borehole,0,300,1985,enough,15013079223WP54_636,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.53525524,-5.609927908",borehole,0,350,1985,enough,15013079223WP59_641,good,india mark ii,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.49300643,-5.577415654",borehole,0,1,1981,enough,15013079223WP72_653,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.48580066,-5.571496029",borehole,0,70,1981,enough,15013079223WP73_654,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.46822863,-5.595890413",borehole,0,170,1983,enough,15013079223WP76_657,unknown,india mark ii,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.46648498,-5.558924709",borehole,0,90,1981,enough,15013079223WP77_658,good,other,unknown,never pay,TCRS,TCRS,water authority,none
functional,Katavi,Mpanda Rural,Mishamo,"30.46308825,-5.6215235",borehole,1000,500,1980,insufficient,15013079201WP01_407,good,india mark ii,unknown,annually,TCRS,TCRS,vwc,none
functional,Katavi,Mpanda Rural,Mishamo,"30.34570962,-5.534140574",borehole,1500,80,1983,enough,15013079223WP83_664,good,other,unknown,on failure,TCRS,TCRS,water authority,none
functional,Katavi,Mlele,Mbede,"31.32135557,-7.207079713",borehole,1000,300,2010,enough,15013079101WP248_210,good,india mark ii,unknown,annually,LGA,DDCA,vwc,none
functional,Katavi,Mlele,Mbede,"31.32379703,-7.203076578",borehole,1000,700,2008,enough,15013079101WP246_208,good,india mark ii,unknown,annually,LGA,DDCA,vwc,none
functional,Katavi,Mlele,Mamba,"31.36627096,-7.317503669",other,8000,500,2011,enough,15013079091WP229_191,good,other,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mlele,Mamba,"31.37447131,-7.42608242",spring,5000,190,2011,enough,15013079091WP215_177,good,gravity,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mlele,Mamba,"31.36583645,-7.317729763",spring,8000,500,2009,insufficient,15013079091WP228_190,good,gravity,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mlele,Mamba,"31.37960265,-7.428263638",spring,5000,80,2011,enough,15013079091WP214_176,good,gravity,unknown,annually,LGA,DWE,vwc,none
functional,Katavi,Mlele,Mamba,"31.38282241,-7.429121697",spring,5000,150,2011,enough,15013079091WP213_175,good,gravity,unknown,annually,LGA,DWE,vwc,none
